Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class,Toughness
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,448.0,375.5,4,1695.68
Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,12.14425430210325,495.0,435.0,4,3005.702939770554
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,8.65,455.0,386.5,4,1967.875
Solutionised + Artificially over aged,0.0,0.878070746,0.0,0.0,0.0,0.0,0.0,0.001601041,0.015510082,0.0,0.0,0.00100065,0.0,0.0,0.024515935,0.00100065,0.0,0.0,0.0,0.000750488,0.0,0.000500325,0.0,0.077050083,0.0,6.0,493.5,421.0,4,1480.5
Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,6.0,493.5,421.0,4,1480.5
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,5.0,434.5,355.0,4,1086.25
Solutionised + Artificially over aged,0.0,0.8814,0.0,0.0,0.0,0.0,0.0,0.0016,0.016,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,12.14425430210325,515.0,435.0,4,3127.145482791587
Solutionised + Artificially over aged,0.0,0.88665,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.00115,11.0,550.0,281.8720234779904,4,3025.0
Solutionised + Artificially over aged,0.0,0.8909,0.0,0.0,0.0,0.0,0.0,0.0005,0.0175,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.0013,12.0,525.0,455.0,4,3150.0
Solutionised + Artificially over aged,0.0,0.8909,0.0,0.0,0.0,0.0,0.0,0.0005,0.0175,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.0013,12.0,525.0,455.0,4,3150.0
Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,10.0,344.48198507091877,440.0,4,1722.4099253545937
Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.000750713,0.0,0.000500475,0.0,0.056053251,0.0,6.5,482.5,410.5,4,1568.125
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,5.0,479.0,399.5,4,1197.5
Solutionised + Artificially over aged,0.0,0.9007,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,12.14425430210325,525.0,455.0,4,3187.866754302103
Solutionised + Artificially over aged,0.0,0.895716573,0.0,0.0,0.0,0.0,0.0,0.00020016,0.019015212,0.0,0.0,0.00065052,0.0,0.0,0.020516413,0.00020016,0.0,0.0,0.0,0.0005004,0.0,0.00030024,0.0,0.06204964,0.000850681,6.5,476.0,402.5,4,1547.0
Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,12.14425430210325,525.0,470.0,4,3187.866754302103
Solutionised + Artificially over aged,0.0,0.892991145,0.0,0.0,0.0,0.0,0.0,0.000250138,0.01750963,0.0,0.0,0.000750413,0.0,0.0,0.023512932,0.000500275,0.000250138,0.0,0.0,0.00060033,0.0,0.000300165,0.0,0.062034119,0.001300715,5.5,465.0,393.0,4,1278.75
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,6.0,489.5,427.5,4,1468.5
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,7.57,472.0,403.0,4,1786.52
Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.000750713,0.0,0.000500475,0.0,0.056053251,0.0,6.5,452.0,369.0,4,1469.0
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,6.0,468.5,389.5,4,1405.5
Solutionised + Artificially over aged,0.0,0.880028017,0.0,0.0,0.0,0.0,0.0,0.001500901,0.016009606,0.0,0.0,0.00060036,0.0,0.0,0.022013208,0.0005003,0.0,0.0,0.0,0.0005003,0.0,0.00030018,0.0,0.078547128,0.0,8.5,489.5,417.0,4,2080.375
Solutionised + Artificially over aged,0.0,0.872,0.0,0.0,0.0,0.0,0.0,0.003,0.021,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,12.0,579.159588,496.422504,4,3474.957528
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,8.65,489.5,424.0,4,2117.0875
Solutionised + Artificially over aged,0.0,0.8817,0.0,0.0,0.0,0.0,0.0,0.0023,0.02,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,12.14425430210325,570.0,505.0,4,3461.112476099426
Solutionised + Artificially over aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.002151398,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074,0.0,9.75,479.0,406.5,4,2335.125
Solutionised + Artificially over aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.002151398,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074,0.0,7.5,501.0,428.5,4,1878.75
Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,590.0,281.8720234779904,4,3540.0
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,472.0,406.5,4,1534.0
Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,12.14425430210325,550.0,490.0,4,3339.6699330783936
Solutionised + Artificially over aged,0.0,0.892991145,0.0,0.0,0.0,0.0,0.0,0.000250138,0.01750963,0.0,0.0,0.000750413,0.0,0.0,0.023512932,0.000500275,0.000250138,0.0,0.0,0.00060033,0.0,0.000300165,0.0,0.062034119,0.001300715,5.0,489.5,410.0,4,1223.75
Solutionised + Artificially over aged,0.0,0.88955,0.0,0.0,0.0,0.0,0.0,0.0004,0.0165,0.0,0.0,0.0008,0.0,0.0,0.015,0.0004,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.075,0.00115,8.0,519.0,468.0,4,2076.0
Solutionised + Artificially over aged,0.0,0.88955,0.0,0.0,0.0,0.0,0.0,0.0004,0.0165,0.0,0.0,0.0008,0.0,0.0,0.015,0.0004,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.075,0.00115,8.0,519.0,468.0,4,2076.0
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,5.25,517.5,448.5,4,1358.4375
Solutionised + Artificially over aged,0.0,0.8817,0.0,0.0,0.0,0.0,0.0,0.0023,0.02,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,12.14425430210325,570.0,505.0,4,3461.112476099426
Solutionised + Artificially over aged,0.0,0.87656977,0.0,0.0,0.0,0.0,0.0,0.0,0.017511382,0.0,0.0,0.000750488,0.0,0.0,0.022514635,0.00100065,0.0,0.0,0.0,0.00060039,0.0,0.0,0.0,0.081052684,0.0,9.115,606.5,541.5,4,2764.12375
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,496.5,427.5,4,1879.2525
Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,496.5,427.5,4,1879.2525
Solutionised + Artificially over aged,0.0,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0002002,0.023023023,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,7.57,507.0,448.5,4,1918.9950000000001
Solutionised + Artificially over aged,0.0,0.880028017,0.0,0.0,0.0,0.0,0.0,0.001500901,0.016009606,0.0,0.0,0.00060036,0.0,0.0,0.022013208,0.0005003,0.0,0.0,0.0,0.0005003,0.0,0.00030018,0.0,0.078547128,0.0,12.4,573.5,529.5,4,3555.7000000000003
Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,11.0,610.0,440.0,3,3355.0
Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,11.0,610.0,440.0,3,3355.0
Solutionised + Artificially over aged,0.0,0.886886887,0.0,0.0,0.0,0.0,0.0,0.0002002,0.022022022,0.0,0.0,0.000750751,0.0,0.0,0.023523524,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.064064064,0.001151151,4.5,559.0,500.0,4,1257.75
Solutionised + Artificially over aged,0.0,0.88465,0.0,0.0,0.0,0.0,0.0,0.0004,0.022,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.064,0.00115,8.0,579.0,538.0,4,2316.0
Solutionised + Artificially over aged,0.0,0.88465,0.0,0.0,0.0,0.0,0.0,0.0004,0.022,0.0,0.0,0.0015,0.0,0.0,0.0235,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.064,0.00115,8.0,579.0,538.0,4,2316.0
Solutionised + Artificially over aged,0.0,0.872741831,0.0,0.0,0.0,0.0,0.0,0.00020017,0.023019567,0.0,0.0,0.000750638,0.0,0.0,0.02051744,0.000250213,0.0,0.0,0.0,0.000500425,0.0,0.000300255,0.0,0.080068058,0.001651404,9.0,607.0,583.5,4,2731.5
Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,7.0,614.0,593.0,4,2149.0
Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,7.0,614.0,593.0,4,2149.0
Solutionised + Artificially over aged,0.0,0.87085,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0205,0.0005,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.08,0.00165,12.14425430210325,344.48198507091877,620.0,4,2091.7384145972865
Solutionised + Artificially over aged,0.0,0.886886887,0.0,0.0,0.0,0.0,0.0,0.0002002,0.022022022,0.0,0.0,0.000750751,0.0,0.0,0.023523524,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.064064064,0.001151151,8.0,587.5,551.5,4,2350.0
Solutionised + Artificially over aged,0.0,0.872741831,0.0,0.0,0.0,0.0,0.0,0.00020017,0.023019567,0.0,0.0,0.000750638,0.0,0.0,0.02051744,0.000250213,0.0,0.0,0.0,0.000500425,0.0,0.000300255,0.0,0.080068058,0.001651404,8.0,618.5,584.5,4,2474.0
Solutionised + Artificially over aged,0.0,0.984992496,0.0,0.0,0.0,0.0,0.0,0.00050025,0.00050025,0.0,0.0,0.001750875,0.0,0.0,0.006753377,0.00050025,0.0,0.0,0.0,0.004002001,0.0,0.00050025,0.0,0.00050025,0.0,9.15,261.0,240.5,3,1194.075
Solutionised + Artificially over aged,0.0,0.9774,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,12.14425430210325,344.48198507091877,152.0,3,2091.7384145972865
Solutionised + Artificially over aged,0.0,0.9749,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,12.14425430210325,344.48198507091877,168.0,3,2091.7384145972865
Solutionised + Artificially over aged,0.0,0.9716,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0045,0.002,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,12.14425430210325,344.48198507091877,205.0,3,2091.7384145972865
Solutionised + Artificially over aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,6.0,387.0,301.0,3,1161.0
Solutionised + Artificially over aged,0.0,0.9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0276,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0014,6.0,387.0,301.0,3,1161.0
Solutionised + Artificially over aged,0.0,0.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,6.0,534.0,482.0,3,1602.0
Solutionised + Artificially over aged,0.0,0.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.002,0.0,0.025,0.007,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,8.0,638.0,517.0,3,2552.0
Solutionised + Artificially over aged,0.0,0.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.022,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,8.0,550.0,490.0,3,2200.0
Solutionised + Artificially over aged,0.0,0.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.022,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,8.0,550.0,490.0,3,2200.0
Solutionised + Artificially over aged,0.0,0.945699,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.00085,10.0,400.0,345.0,3,2000.0
Solutionised + Artificially over aged,0.0,0.945699,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.00085,10.0,400.0,345.0,3,2000.0
Solutionised + Artificially over aged,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14425430210325,405.0,310.0,3,2459.211496175908
Solutionised + Artificially over aged,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,545.0,386.0,3,2016.5
Solutionised + Artificially over aged,0.0,0.944849,0.0,1e-06,0.0,0.0,0.0,0.0,0.0245,0.0,0.0,0.0007,0.0,0.016,0.00225,0.003,0.0,0.0,0.0,0.0005,0.0,0.001,0.0,0.0055,0.0017,10.0,400.0,345.0,3,2000.0
Solutionised + Artificially over aged,0.0,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.001,0.0,0.026,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,6.0,581.0,637.0,3,1743.0
Solutionised + Artificially over aged,0.0,0.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.001,0.0,0.026,0.009,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0012,12.0,697.0,574.0,3,4182.0
Solutionised + Artificially over aged,0.0,0.935,0.0,0.0,0.005,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,406.790663,310.264065,3,2440.743978
Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,482.63299,448.159205,3,1447.89897
Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,0.0,0.003,0.0,0.02,0.015,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0025,0.001,8.0,481.0,425.0,3,1924.0
Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,0.0,0.003,0.0,0.02,0.015,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0025,0.001,14.0,610.0,483.0,3,4270.0
Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.6,440.96,413.4,4,1896.128
Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.6,440.96,413.4,4,1896.128
Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.0,509.86,475.41,4,2039.44
Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.0,509.86,475.41,4,2039.44
Solutionised + Artificially over aged,0.004,0.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,10.0,646.0,630.0,3,3230.0
Solutionised + Artificially over aged,0.004,0.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,10.0,646.0,630.0,3,3230.0
Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,11.0,499.0,441.0,4,2744.5
Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,11.0,499.0,441.0,4,2744.5
Solutionised + Artificially over aged,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,6.0,330.948336,281.8720234779904,3,992.845008
Solutionised + Artificially over aged,0.0,0.98075,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0035,0.0,0.0,0.00675,0.001,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.0,11.0,250.0,281.8720234779904,3,1375.0
Solutionised + Artificially over aged,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,0.002,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,15.0,379.211635,358.527364,3,2844.0872625
Solutionised + Artificially over aged,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0002,0.0,0.0205,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0012,11.0,589.0,552.0,3,3239.5
Solutionised + Artificially over aged,0.0,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0002,0.0,0.0205,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0012,14.0,642.0,587.0,3,4494.0
Solutionised + Artificially over aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,448.159205,413.68542,3,448.159205
Solutionised + Artificially over aged,0.0,0.9334,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,10.0,455.0,350.0,3,2275.0
Solutionised + Artificially over aged,0.0,0.9315,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0015,10.0,455.053962,351.632607,3,2275.2698100000002
Solutionised + Artificially over aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.006003002,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,4.5,445.0,396.5,3,1001.25
Solutionised + Artificially over aged,0.0,0.927473848,0.0,0.0,0.0,0.0,0.0,0.0,0.06306622,0.0,0.0,0.001501577,0.0,0.0,0.000100105,0.003003153,0.0,0.0,0.0,0.001001051,0.0,0.000600631,0.001001051,0.000500526,0.001751839,7.0,443.0,333.5,3,1550.5
Solutionised + Artificially over aged,0.0,0.98075,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0035,0.0,0.0,0.00675,0.001,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.001,0.0,9.0,260.0,281.8720234779904,3,1170.0
Solutionised + Artificially over aged,0.00425,0.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0015,0.0,0.0105,0.00525,0.0035,0.0,0.0,0.0,0.0012,0.0,0.001,0.0,0.0035,0.0011,6.0,503.0,476.0,3,1509.0
Solutionised + Artificially over aged,0.00425,0.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0015,0.0,0.0105,0.00525,0.0035,0.0,0.0,0.0,0.0012,0.0,0.001,0.0,0.0035,0.0011,6.0,503.0,476.0,3,1509.0
Solutionised + Artificially over aged,0.00425,0.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0015,0.0,0.0105,0.00525,0.0035,0.0,0.0,0.0,0.0012,0.0,0.001,0.0,0.0035,0.0011,6.0,503.0,476.0,3,1509.0
Solutionised + Artificially over aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,9.0,255.0,240.0,3,1147.5
Solutionised + Artificially over aged,0.0,0.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,9.0,255.106009,241.316495,3,1147.9770405
